,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
191267,2023-11-29 11:00:00 EST,99.84,101.28,18,15,69,-8.3,-3.4,-9,24100,7,595,-3.3,-4.3,4.99E-15,2.24E-02,2023-11-30 04:00:00 EST
191327,2023-11-29 12:00:00 EST,99.73,101.17,20,22,58,-8.4,-1.3,-7,24100,8,867,-1.2,-3.3,4.80E-15,2.38E-02,1.06E-15
191387,2023-11-29 13:00:00 EST,99.64,101.08,23,24,47,-9.6,0.6,ERROR,24100,3,1323,0.6,-1.1,2.76E-15,3.92E-02,6.22E-02
191447,2023-11-29 14:00:00 EST,99.57,101,20,24,43,-10.7,0.5,ERROR,24100,5,993,0.9,-0.2,6.51E-16,9.50E-02,
191507,2023-11-29 15:00:00 EST,99.55,100.98,21,23,48,-9.5,0.1,ERROR,24100,8,313,0.7,0,1.68E-16,2.07E-01,
191567,2023-11-29 16:00:00 EST,99.55,100.98,21,24,66,-6.3,-0.6,-7,24100,8,88,0.1,-0.6,3.35E-16,2.20E-01,
191627,2023-11-29 17:00:00 EST,99.56,100.99,19,18,72,-5.3,-0.9,-6,24100,8,0,-0.6,-0.9,3.30E-16,1.99E-01,
191687,2023-11-29 18:00:00 EST,99.58,101.01,20,22,71,-5.4,-0.8,-7,24100,8,0,-0.8,-1,3.70E-16,1.73E-01,
191747,2023-11-29 19:00:00 EST,99.58,101.01,21,24,76,-4.7,-1,-7,16100,8,0,-0.8,-1,2.31E-16,1.64E-01,
191807,2023-11-29 20:00:00 EST,99.61,101.04,19,17,79,-4.3,-1.1,-6,8100,8,0,-0.9,-1.2,1.72E-16,2.38E-01,
191867,2023-11-29 21:00:00 EST,99.61,101.04,20,20,77,-4.7,-1.1,-7,16100,8,0,-1.1,-1.2,4.16E-17,3.98E-01,
191927,2023-11-29 22:00:00 EST,99.61,101.04,19,18,75,-4.8,-1,-6,16100,8,0,-1,-1.1,9.09E-17,2.73E-01,
