,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
246647,2024-01-06 22:00:00 EST,100,101.46,6,25,83,-13.2,-10.9,-20,2400,5,0,-10.6,-10.9,3.05E-15,4.76E-02,2024-01-07 15:00:00 EST
246707,2024-01-06 23:00:00 EST,99.9,101.36,6,25,84,-13,-10.8,-20,2400,5,0,-10.7,-10.9,2.26E-15,5.23E-02,8.43E-16
246767,2024-01-07 00:00:00 EST,99.83,101.29,6,22,85,-12.6,-10.5,-19,2400,5,0,-10.5,-10.8,1.47E-15,5.71E-02,6.97E-02
246827,2024-01-07 01:00:00 EST,99.74,101.2,6,21,84,-12.3,-10.2,-18,2400,5,0,-10.2,-10.6,5.02E-16,1.51E-01,
246887,2024-01-07 02:00:00 EST,99.66,101.11,6,17,85,-11.9,-9.8,-17,6400,8,0,-9.8,-10.2,9.18E-17,2.49E-01,
246947,2024-01-07 03:00:00 EST,99.57,101.02,6,18,85,-11.4,-9.3,-17,9700,8,0,-9.3,-9.8,2.67E-16,1.73E-01,
247007,2024-01-07 04:00:00 EST,99.51,100.96,6,14,85,-11,-9,-15,6400,8,0,-9,-9.3,8.10E-16,5.99E-02,
247067,2024-01-07 05:00:00 EST,99.45,100.9,6,15,86,-10.7,-8.8,-15,4800,8,0,-8.8,-9.2,8.05E-16,8.90E-02,
247127,2024-01-07 06:00:00 EST,99.42,100.87,6,15,86,-10.4,-8.5,-15,9700,8,0,-8.5,-8.9,3.97E-16,2.17E-01,
247187,2024-01-07 07:00:00 EST,99.39,100.84,5,16,89,-9.8,-8.4,-15,4800,8,0,-8.4,-8.5,1.17E-15,4.42E-02,
247247,2024-01-07 08:00:00 EST,99.39,100.84,5,15,88,-9.9,-8.3,-15,1200,ERROR,3,-8.3,-8.4,1.46E-15,3.81E-02,
247307,2024-01-07 09:00:00 EST,99.37,100.82,5,17,87,-9.7,-7.9,-15,1200,ERROR,129,-7.9,-8.3,1.82E-15,3.31E-02,
