,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
255647,2024-01-13 04:00:00 EST,98.28,99.7,6,20,92,-5.9,-4.8,-11,3200,6,0,-4.8,-5.2,2.14E-15,4.48E-02,2024-01-13 21:00:00 EST
255707,2024-01-13 05:00:00 EST,98.12,99.54,5,30,94,-5.8,-5,-13,2400,5,0,-4.8,-5,1.75E-15,4.82E-02,1.75E-16
255767,2024-01-13 06:00:00 EST,97.84,99.25,6,43,94,-5.6,-4.7,-14,2400,5,0,-4.7,-5.1,1.35E-15,5.16E-02,1.95E-01
255827,2024-01-13 07:00:00 EST,97.66,99.07,6,32,95,-4.5,-3.8,-12,1200,ERROR,0,-3.8,-5,9.62E-16,5.66E-02,
255887,2024-01-13 08:00:00 EST,97.48,98.88,6,34,95,-3.7,-3.1,-11,1600,5,1,-3.1,-4.4,9.12E-16,6.47E-02,
255947,2024-01-13 09:00:00 EST,97.34,98.74,7,34,96,-2.3,-1.7,-9,2400,5,60,-1.7,-3.4,4.07E-16,1.09E-01,
256007,2024-01-13 10:00:00 EST,97.22,98.62,7,30,95,-1.6,-0.9,-8,8100,8,239,-0.9,-2.9,2.18E-15,6.46E-02,
256067,2024-01-13 11:00:00 EST,97.13,98.53,7,28,96,-1.5,-1,-8,4800,8,329,-0.9,-1.5,1.47E-15,6.93E-02,
256127,2024-01-13 12:00:00 EST,97.08,98.48,13,12,97,-1.5,-1.1,-5,1600,4,375,-0.9,-1.2,1.51E-15,4.71E-02,
256187,2024-01-13 13:00:00 EST,97.06,98.45,21,9,99,-0.7,-0.5,-4,4000,6,343,-0.5,-1.2,2.35E-15,3.79E-02,
256247,2024-01-13 14:00:00 EST,97.08,98.47,22,24,84,-0.7,1.6,ERROR,19300,8,328,1.7,-1.2,9.10E-16,6.69E-02,
256307,2024-01-13 15:00:00 EST,97.17,98.56,21,29,78,-1.9,1.6,ERROR,24100,7,361,1.9,1.6,4.64E-16,9.37E-02,
