,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
199607,2023-12-05 06:00:00 EST,100.26,101.7,2,8,97,-3.3,-2.9,-6,6400,8,0,-2.8,-3,1.45E-15,5.19E-02,2023-12-05 23:00:00 EST
199667,2023-12-05 07:00:00 EST,100.28,101.72,0,9,97,-3.5,-3,-7,6400,8,0,-2.9,-3.1,1.68E-15,4.66E-02,1.10E-15
199727,2023-12-05 08:00:00 EST,100.32,101.76,5,10,98,-3.5,-3.2,-7,2400,5,14,-3,-3.2,1.91E-15,4.13E-02,6.93E-02
199787,2023-12-05 09:00:00 EST,100.38,101.82,7,9,97,-3.7,-3.2,-7,2400,5,105,-3.2,-3.3,2.14E-15,3.61E-02,
199847,2023-12-05 10:00:00 EST,100.41,101.85,6,10,95,-4,-3.4,-7,2400,5,237,-3.2,-3.4,2.37E-15,3.08E-02,
199907,2023-12-05 11:00:00 EST,100.41,101.85,7,8,94,-4,-3.3,-7,2400,5,300,-3.1,-3.4,2.60E-15,2.55E-02,
199967,2023-12-05 12:00:00 EST,100.37,101.81,6,11,95,-4,-3.4,-8,2400,5,326,-3.1,-3.4,2.57E-15,3.31E-02,
200027,2023-12-05 13:00:00 EST,100.4,101.84,4,13,96,-4,-3.4,-8,2400,5,443,-3.3,-3.5,1.46E-15,4.78E-02,
200087,2023-12-05 14:00:00 EST,100.39,101.83,5,10,96,-4,-3.5,-7,6400,8,334,-3.4,-3.5,1.42E-15,4.83E-02,
200147,2023-12-05 15:00:00 EST,100.39,101.83,7,10,95,-4.1,-3.4,-7,3200,8,190,-3.3,-3.5,1.00E-15,6.03E-02,
200207,2023-12-05 16:00:00 EST,100.43,101.88,3,14,95,-4.3,-3.6,-9,3200,8,123,-3.4,-3.6,7.56E-16,7.11E-02,
200267,2023-12-05 17:00:00 EST,100.44,101.89,4,14,95,-4.6,-3.9,-9,12900,8,7,-3.5,-3.9,6.76E-16,7.54E-02,
