,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
41687,2023-08-17 15:00:00 EDT,99.52,100.88,14,28,61,19,26.9,ERROR,24100,7,1516,27.3,25.5,7.86E-15,1.75E-02,2023-08-18 08:00:00 EDT
41747,2023-08-17 16:00:00 EDT,99.44,100.8,15,18,72,20.7,26,ERROR,24100,6,1902,27.2,25.4,4.31E-15,2.82E-02,2.81E-16
41807,2023-08-17 17:00:00 EDT,99.38,100.74,14,20,67,20.4,26.8,ERROR,24100,5,1193,27.4,25.8,1.06E-15,6.13E-02,1.43E-01
41867,2023-08-17 18:00:00 EDT,99.37,100.73,18,11,72,19.5,24.9,ERROR,24100,5,684,26.9,24.9,2.91E-16,1.23E-01,
41927,2023-08-17 19:00:00 EDT,99.33,100.69,16,10,68,18.2,24.4,ERROR,24100,6,350,25.2,24.1,2.74E-16,1.30E-01,
41987,2023-08-17 20:00:00 EDT,99.31,100.67,15,18,75,18.2,22.9,ERROR,24100,7,174,24.4,22.8,6.47E-16,9.02E-02,
42047,2023-08-17 21:00:00 EDT,99.23,100.59,13,12,88,18.5,20.5,ERROR,24100,6,0,22.8,20.3,7.43E-16,7.66E-02,
42107,2023-08-17 22:00:00 EDT,99.18,100.53,12,13,85,18.9,21.5,ERROR,24100,6,0,21.6,20.3,1.89E-15,5.96E-02,
42167,2023-08-17 23:00:00 EDT,99.12,100.47,11,12,85,18.9,21.4,ERROR,16100,8,0,21.6,21,3.43E-15,2.88E-02,
42227,2023-08-18 00:00:00 EDT,99.09,100.44,12,9,94,19.1,20.2,ERROR,24100,8,0,21.5,20.2,3.98E-15,2.66E-02,
42287,2023-08-18 01:00:00 EDT,99.04,100.39,13,11,94,18.7,19.6,ERROR,24100,6,0,20.2,19.5,2.85E-15,3.63E-02,
42347,2023-08-18 02:00:00 EDT,99,100.35,17,5,96,18.9,19.5,ERROR,24100,7,0,19.5,18.9,2.61E-15,3.59E-02,
