,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
268067,2024-01-21 19:00:00 EST,101.63,103.13,17,9,62,-18.3,-12.5,-18,24100,5,0,-11.5,-12.5,2.16E-15,3.85E-02,2024-01-22 12:00:00 EST
268127,2024-01-21 20:00:00 EST,101.63,103.14,17,9,65,-18.2,-12.8,-18,24100,3,0,-12.1,-13.2,5.67E-15,2.30E-02,4.34E-16
268187,2024-01-21 21:00:00 EST,101.55,103.05,19,11,64,-18.5,-13.1,-19,24100,3,0,-12,-13.1,5.61E-15,2.09E-02,9.88E-02
268247,2024-01-21 22:00:00 EST,101.56,103.06,21,10,67,-18.4,-13.5,-19,24100,5,0,-13.2,-13.6,6.70E-15,1.97E-02,
268307,2024-01-21 23:00:00 EST,101.55,103.05,19,10,68,-17.4,-12.6,-18,24100,2,0,-12.6,-13.4,6.10E-15,2.01E-02,
268367,2024-01-22 00:00:00 EST,101.54,103.03,18,8,69,-16.7,-12.1,-17,24100,1,0,-11.8,-12.6,7.78E-15,1.76E-02,
268427,2024-01-22 01:00:00 EST,101.51,103,18,11,72,-16.3,-12.1,-18,24100,3,0,-11.9,-13.2,1.42E-14,1.20E-02,
268487,2024-01-22 02:00:00 EST,101.47,102.96,19,16,72,-15,-11,-18,24100,7,0,-10.9,-12.1,1.28E-14,1.27E-02,
268547,2024-01-22 03:00:00 EST,101.45,102.94,19,13,76,-14.1,-10.6,-17,24100,7,0,-10.6,-11.2,9.71E-15,2.10E-02,
268607,2024-01-22 04:00:00 EST,101.39,102.87,19,15,76,-12.7,-9.2,-16,24100,8,0,-9.2,-10.6,8.66E-16,6.57E-02,
268667,2024-01-22 05:00:00 EST,101.39,102.87,21,11,76,-11.8,-8.2,-13,24100,8,0,-8.2,-9.2,1.23E-15,5.24E-02,
268727,2024-01-22 06:00:00 EST,101.34,102.82,21,18,72,-11.1,-6.9,-14,24100,7,0,-6.9,-8.2,4.27E-16,1.18E-01,
