,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
254747,2024-01-12 13:00:00 EST,100.75,102.21,7,12,63,-11.5,-5.4,-10,24100,7,1408,-5.3,-6,7.14E-15,1.85E-02,2024-01-13 06:00:00 EST
254807,2024-01-12 14:00:00 EST,100.54,101.99,8,21,62,-11.6,-5.5,-12,24100,6,1284,-5.2,-5.5,2.32E-15,3.81E-02,1.35E-15
254867,2024-01-12 15:00:00 EST,100.57,102.03,10,16,67,-11,-5.7,-12,24100,7,720,-5.4,-5.8,5.52E-16,8.88E-02,5.16E-02
254927,2024-01-12 16:00:00 EST,100.56,102.02,7,14,65,-11,-5.4,-11,24100,6,264,-5.4,-5.8,1.76E-16,1.75E-01,
254987,2024-01-12 17:00:00 EST,100.35,101.8,5,24,64,-11.9,-6.2,-14,24100,7,30,-5.4,-6.2,1.31E-16,2.03E-01,
255047,2024-01-12 18:00:00 EST,100.18,101.63,6,29,63,-12.2,-6.4,-15,24100,8,0,-6.2,-6.5,1.11E-16,2.23E-01,
255107,2024-01-12 19:00:00 EST,100.13,101.58,6,23,64,-12,-6.2,-14,24100,8,0,-6.2,-6.4,7.45E-17,2.88E-01,
255167,2024-01-12 20:00:00 EST,99.91,101.36,6,29,66,-11.7,-6.3,-15,24100,8,0,-6.1,-6.4,5.95E-17,3.32E-01,
255227,2024-01-12 21:00:00 EST,99.74,101.19,6,32,69,-11.2,-6.3,-15,24100,8,0,-6.2,-6.4,5.03E-17,3.64E-01,
255287,2024-01-12 22:00:00 EST,99.63,101.07,7,32,72,-10.2,-5.9,-14,24100,8,0,-5.9,-6.3,3.38E-15,8.99E-02,
255347,2024-01-12 23:00:00 EST,99.52,100.96,7,39,88,-8.5,-6.8,-16,800,8,0,-5.8,-6.8,4.11E-15,2.76E-02,
255407,2024-01-13 00:00:00 EST,99.1,100.54,7,43,90,-8.1,-6.7,-17,800,ERROR,0,-6.1,-6.9,3.71E-15,3.10E-02,
