,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
191747,2023-11-29 19:00:00 EST,99.58,101.01,21,24,76,-4.7,-1,-7,16100,8,0,-0.8,-1,2.31E-16,1.64E-01,2023-11-30 12:00:00 EST
191807,2023-11-29 20:00:00 EST,99.61,101.04,19,17,79,-4.3,-1.1,-6,8100,8,0,-0.9,-1.2,1.72E-16,2.38E-01,3.88E-16
191867,2023-11-29 21:00:00 EST,99.61,101.04,20,20,77,-4.7,-1.1,-7,16100,8,0,-1.1,-1.2,4.16E-17,3.98E-01,1.11E-01
191927,2023-11-29 22:00:00 EST,99.61,101.04,19,18,75,-4.8,-1,-6,16100,8,0,-1,-1.1,9.09E-17,2.73E-01,
191987,2023-11-29 23:00:00 EST,99.59,101.02,20,21,76,-4.6,-0.8,-6,24100,8,0,-0.8,-1.1,1.60E-16,1.99E-01,
192047,2023-11-30 00:00:00 EST,99.59,101.01,18,17,76,-4.5,-0.7,-6,16100,8,0,-0.5,-0.8,7.51E-16,6.19E-02,
192107,2023-11-30 01:00:00 EST,99.63,101.05,18,13,90,-3.3,-1.9,-6,4800,8,0,-0.9,-1.9,9.95E-16,8.02E-02,
192167,2023-11-30 02:00:00 EST,99.63,101.05,19,11,88,-3.2,-1.6,-5,16100,8,0,-1.6,-1.9,2.12E-15,4.09E-02,
192227,2023-11-30 03:00:00 EST,99.65,101.08,19,9,84,-4.2,-1.8,-5,24100,6,0,-1.2,-1.8,5.47E-16,9.34E-02,
192287,2023-11-30 04:00:00 EST,99.66,101.08,21,15,81,-3.4,-0.5,-5,24100,8,0,-0.4,-1.8,1.06E-15,6.22E-02,
192347,2023-11-30 05:00:00 EST,99.71,101.13,22,10,80,-3.1,0,-3,16100,8,0,0,-0.6,6.57E-16,7.58E-02,
192407,2023-11-30 06:00:00 EST,99.74,101.16,20,15,79,-2.8,0.4,ERROR,16100,8,0,0.5,0,6.56E-16,7.69E-02,
