,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
30887,2023-08-10 03:00:00 EDT,99.07,100.42,19,14,89,14.6,16.5,ERROR,24100,4,0,17.3,16.2,5.40E-15,2.27E-02,2023-08-10 20:00:00 EDT
30947,2023-08-10 04:00:00 EDT,99.05,100.4,20,8,85,14.3,16.7,ERROR,24100,7,0,16.8,16.1,1.55E-15,4.72E-02,1.70E-15
31007,2023-08-10 05:00:00 EDT,99,100.36,17,3,94,13.4,14.3,ERROR,24100,5,0,16.7,14.3,1.57E-15,5.11E-02,4.34E-02
31067,2023-08-10 06:00:00 EDT,99.04,100.39,18,12,92,14.6,16,ERROR,24100,6,0,16.1,14.3,1.57E-15,4.57E-02,
31127,2023-08-10 07:00:00 EDT,99.04,100.39,17,14,91,15.1,16.6,ERROR,24100,7,110,16.6,15.6,1.64E-15,4.53E-02,
31187,2023-08-10 08:00:00 EDT,99.01,100.36,17,10,93,17.2,18.4,ERROR,24100,8,466,18.4,16.5,6.67E-15,2.18E-02,
31247,2023-08-10 09:00:00 EDT,98.97,100.32,17,13,96,19.3,20,ERROR,16100,7,928,20,17.9,1.06E-14,1.42E-02,
31307,2023-08-10 10:00:00 EDT,98.95,100.31,17,16,93,19.1,20.4,ERROR,12900,8,1492,20.7,19.2,6.38E-15,2.04E-02,
31367,2023-08-10 11:00:00 EDT,98.91,100.26,15,13,80,19.7,23.4,ERROR,16100,7,1750,23.4,20.2,8.58E-15,1.61E-02,
31427,2023-08-10 12:00:00 EDT,98.84,100.19,13,8,76,18.9,23.4,ERROR,24100,7,790,23.9,22.1,1.17E-14,7.34E-03,
31487,2023-08-10 13:00:00 EDT,98.92,100.28,31,12,96,16.4,17.1,ERROR,2400,6,26,23.9,16.6,1.85E-15,6.37E-02,
31547,2023-08-10 14:00:00 EDT,98.92,100.28,26,6,99,16,16.2,ERROR,6400,8,57,21.6,15.6,6.43E-16,9.94E-02,
