,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
268487,2024-01-22 02:00:00 EST,101.47,102.96,19,16,72,-15,-11,-18,24100,7,0,-10.9,-12.1,1.28E-14,1.27E-02,4.44E-16,9.75E-02
268547,2024-01-22 03:00:00 EST,101.45,102.94,19,13,76,-14.1,-10.6,-17,24100,7,0,-10.6,-11.2,9.71E-15,2.10E-02,,
268607,2024-01-22 04:00:00 EST,101.39,102.87,19,15,76,-12.7,-9.2,-16,24100,8,0,-9.2,-10.6,8.66E-16,6.57E-02,,
268667,2024-01-22 05:00:00 EST,101.39,102.87,21,11,76,-11.8,-8.2,-13,24100,8,0,-8.2,-9.2,1.23E-15,5.24E-02,,
268727,2024-01-22 06:00:00 EST,101.34,102.82,21,18,72,-11.1,-6.9,-14,24100,7,0,-6.9,-8.2,4.27E-16,1.18E-01,,
268787,2024-01-22 07:00:00 EST,101.33,102.81,22,18,66,-12.3,-7,-14,24100,5,0,-6.7,-7.1,3.72E-16,1.08E-01,,
268847,2024-01-22 08:00:00 EST,101.3,102.78,21,21,58,-14.1,-7.1,-14,24100,4,25,-7,-7.3,4.37E-16,1.05E-01,,
268907,2024-01-22 09:00:00 EST,101.3,102.78,22,21,52,-14.4,-6,-13,24100,3,417,-5.9,-7,1.59E-15,4.79E-02,,
268967,2024-01-22 10:00:00 EST,101.29,102.77,23,24,54,-12.2,-4.2,-11,24100,5,1043,-4,-5.9,2.14E-15,4.06E-02,,
269027,2024-01-22 11:00:00 EST,101.21,102.68,22,23,61,-9.3,-2.8,-9,24100,6,1086,-2.8,-4.2,1.23E-15,5.46E-02,,
269087,2024-01-22 12:00:00 EST,101.11,102.58,22,32,70,-6.8,-2,-9,24100,7,931,-2,-2.8,4.34E-16,9.88E-02,,
269147,2024-01-22 13:00:00 EST,101,102.47,22,22,72,-6.1,-1.6,-8,24100,7,540,-1.6,-2,3.93E-16,1.06E-01,,
