,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
209927,2023-12-12 10:00:00 EST,100.43,101.87,19,21,74,-4.1,0,-5,24100,7,525,0,-1.2,2.00E-16,1.98E-01,3.66E-16,1.12E-01
209987,2023-12-12 11:00:00 EST,100.3,101.74,21,29,71,-2.7,2.1,ERROR,24100,8,709,2.1,0,1.16E-16,2.20E-01,,
210047,2023-12-12 12:00:00 EST,100.2,101.64,19,32,72,-2.2,2.4,ERROR,24100,8,398,2.5,2.1,2.18E-16,1.48E-01,,
210107,2023-12-12 13:00:00 EST,100.22,101.66,20,28,74,-2.1,2.1,ERROR,24100,8,184,2.5,2.1,2.58E-16,1.36E-01,,
210167,2023-12-12 14:00:00 EST,100.2,101.64,20,30,74,-2,2.1,ERROR,9700,8,179,2.2,2.1,6.53E-16,8.09E-02,,
210227,2023-12-12 15:00:00 EST,100.24,101.68,21,25,74,-1.7,2.4,ERROR,16100,7,129,2.4,1.9,8.79E-16,6.55E-02,,
210287,2023-12-12 16:00:00 EST,100.31,101.75,22,22,75,-1.4,2.6,ERROR,24100,8,21,2.6,2,6.15E-16,8.80E-02,,
210347,2023-12-12 17:00:00 EST,100.44,101.88,24,34,89,-0.3,1.2,ERROR,16100,8,0,2.6,1.2,1.24E-15,5.44E-02,,
210407,2023-12-12 18:00:00 EST,100.52,101.96,23,14,87,-0.8,1.2,ERROR,24100,7,0,2.6,1,2.18E-15,3.71E-02,,
210467,2023-12-12 19:00:00 EST,100.58,102.02,22,14,86,-1.2,0.8,ERROR,24100,1,0,1.4,0.8,1.27E-15,5.91E-02,,
210527,2023-12-12 20:00:00 EST,100.67,102.11,23,17,87,-1.7,0.2,ERROR,24100,4,0,0.7,0.1,1.11E-15,5.79E-02,,
210587,2023-12-12 21:00:00 EST,100.76,102.2,23,18,77,-3.6,0,-5,24100,1,0,0.5,0,1.02E-15,6.57E-02,,
