,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
160607,2023-11-08 04:00:00 EST,100.61,102.05,31,23,57,-9.3,-1.9,-8,24100,7,0,-1.6,-2.1,1.37E-16,1.96E-01,4.55E-16,9.43E-02
160667,2023-11-08 05:00:00 EST,100.72,102.16,30,19,59,-9,-1.9,-7,24100,7,0,-1.7,-2,1.47E-16,1.87E-01,4.76E-16,9.14E-02
160727,2023-11-08 06:00:00 EST,100.75,102.19,31,28,58,-9.2,-2,-9,24100,6,0,-1.9,-2.1,1.75E-16,1.72E-01,5.83E-16,8.25E-02
160787,2023-11-08 07:00:00 EST,100.84,102.28,31,17,63,-9.1,-3,-9,24100,4,0,-2,-3.1,1.12E-15,7.52E-02,,
160847,2023-11-08 08:00:00 EST,100.89,102.33,30,20,62,-8.4,-2,-8,24100,4,260,-2,-3.2,4.16E-15,2.65E-02,,
160907,2023-11-08 09:00:00 EST,100.9,102.34,32,23,58,-7.9,-0.6,-6,24100,3,558,-0.6,-2,8.25E-15,1.70E-02,,
160967,2023-11-08 10:00:00 EST,100.93,102.37,31,26,56,-8.2,-0.4,-7,24100,1,1242,0.2,-0.8,1.18E-14,1.33E-02,,
161027,2023-11-08 11:00:00 EST,100.95,102.39,33,12,55,-7.3,0.7,ERROR,24100,1,1671,0.7,-0.5,1.26E-14,1.27E-02,,
161087,2023-11-08 12:00:00 EST,100.82,102.26,35,11,51,-8,1.2,ERROR,24100,1,1838,2,0.6,1.23E-14,1.30E-02,,
161147,2023-11-08 13:00:00 EST,100.74,102.18,7,5,50,-7.2,2.1,ERROR,24100,1,1758,2.1,1.2,6.36E-15,2.15E-02,,
161207,2023-11-08 14:00:00 EST,100.75,102.19,30,8,51,-7.2,1.9,ERROR,24100,3,1250,2.5,1.4,2.81E-15,3.28E-02,,
161267,2023-11-08 15:00:00 EST,100.75,102.19,27,9,51,-7.3,1.9,ERROR,24100,8,519,2.1,1.6,9.81E-16,6.49E-02,,
