,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
260987,2024-01-16 21:00:00 EST,99.59,101.05,23,9,88,-14,-12.4,-18,9700,2,0,-11.7,-16.1,3.59E-15,2.80E-02,8.13E-16,7.98E-02
261047,2024-01-16 22:00:00 EST,99.58,101.04,22,8,87,-14,-12.3,-17,16100,4,0,-12.2,-13.1,3.01E-15,3.09E-02,,
261107,2024-01-16 23:00:00 EST,99.58,101.04,22,12,86,-15.2,-13.3,-20,24100,4,0,-12.3,-13.6,3.30E-15,2.92E-02,,
261167,2024-01-17 00:00:00 EST,99.52,100.98,21,10,85,-16.5,-14.5,-21,24100,1,0,-13.4,-14.5,2.79E-15,3.30E-02,,
261227,2024-01-17 01:00:00 EST,99.49,100.95,22,13,84,-17.1,-15.1,-22,24100,1,0,-14.6,-15.3,7.18E-15,1.82E-02,,
261287,2024-01-17 02:00:00 EST,99.5,100.96,21,11,83,-18.1,-15.8,-23,24100,3,0,-15,-15.8,4.50E-15,2.62E-02,,
261347,2024-01-17 03:00:00 EST,99.52,100.98,21,12,84,-17.3,-15.2,-22,24100,5,0,-14.9,-16,1.62E-15,4.61E-02,,
261407,2024-01-17 04:00:00 EST,99.5,100.96,23,15,84,-17.4,-15.2,-23,24100,5,0,-14.6,-15.2,2.53E-15,3.60E-02,,
261467,2024-01-17 05:00:00 EST,99.45,100.91,22,17,83,-18.3,-16.1,-25,24100,1,0,-15.2,-16.2,2.92E-15,3.60E-02,,
261527,2024-01-17 06:00:00 EST,99.44,100.91,21,15,82,-19.1,-16.7,-25,24100,2,0,-16.2,-16.8,1.46E-15,4.92E-02,,
261587,2024-01-17 07:00:00 EST,99.46,100.93,21,11,83,-18.7,-16.4,-23,24100,4,0,-16.4,-17.1,5.32E-16,9.77E-02,,
261647,2024-01-17 08:00:00 EST,99.45,100.92,22,13,84,-17.4,-15.3,-23,24100,7,7,-15.3,-16.4,8.68E-16,6.78E-02,,
