,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
208667,2023-12-11 13:00:00 EST,99.43,100.85,30,32,81,-3.9,-1,-8,16100,8,543,-0.8,-1.1,6.48E-16,7.63E-02,2.00E-16,1.63E-01
208727,2023-12-11 14:00:00 EST,99.54,100.96,29,28,79,-4.5,-1.3,-8,24100,8,492,-1,-1.3,5.30E-16,8.70E-02,,
208787,2023-12-11 15:00:00 EST,99.69,101.12,28,26,81,-4.7,-1.8,-8,24100,7,388,-1,-1.8,3.13E-16,1.22E-01,,
208847,2023-12-11 16:00:00 EST,99.84,101.27,28,28,73,-6.5,-2.2,-9,24100,7,181,-1.8,-2.3,3.54E-16,1.19E-01,,
208907,2023-12-11 17:00:00 EST,99.97,101.4,28,24,74,-6.8,-2.8,-9,24100,7,11,-2.2,-2.8,2.16E-16,1.52E-01,,
208967,2023-12-11 18:00:00 EST,100.11,101.55,29,37,71,-8.7,-4.2,-13,24100,5,0,-2.9,-4.3,1.50E-16,1.89E-01,,
209027,2023-12-11 19:00:00 EST,100.24,101.68,28,30,65,-10.4,-4.8,-13,24100,3,0,-4.2,-4.9,2.63E-16,1.33E-01,,
209087,2023-12-11 20:00:00 EST,100.34,101.78,29,23,68,-10.2,-5.1,-12,24100,2,0,-4.8,-5.2,3.03E-16,1.22E-01,,
209147,2023-12-11 21:00:00 EST,100.44,101.88,29,19,65,-10.3,-4.7,-11,24100,7,0,-4.7,-5.4,1.95E-16,1.59E-01,,
209207,2023-12-11 22:00:00 EST,100.45,101.89,26,10,69,-9.7,-5,-9,24100,8,0,-4.6,-5,3.02E-16,1.36E-01,,
209267,2023-12-11 23:00:00 EST,100.5,101.94,25,15,68,-9.9,-4.9,-10,24100,3,0,-4.6,-5,1.12E-15,5.62E-02,,
209327,2023-12-12 00:00:00 EST,100.53,101.98,24,9,75,-10.1,-6.3,-11,24100,1,0,-5.1,-6.7,1.44E-15,4.81E-02,,
