,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
101807,2023-09-28 09:00:00 EDT,101.41,102.82,5,10,91,9.9,11.4,ERROR,24100,4,606,11.4,8.7,7.34E-15,1.80E-02,2.01E-15,3.90E-02
101867,2023-09-28 10:00:00 EDT,101.42,102.83,6,8,74,9.7,14.2,ERROR,24100,2,1231,14.2,11.4,1.08E-14,1.41E-02,,
101927,2023-09-28 11:00:00 EDT,101.4,102.81,6,7,67,10.4,16.4,ERROR,24100,7,1804,16.4,14.2,1.14E-14,1.41E-02,,
101987,2023-09-28 12:00:00 EDT,101.36,102.77,7,6,62,10.6,17.8,ERROR,24100,5,1981,17.9,16.3,1.10E-14,1.42E-02,,
102047,2023-09-28 13:00:00 EDT,101.28,102.69,3,10,57,10,18.6,ERROR,24100,6,2080,19.1,17.9,1.24E-14,1.34E-02,,
102107,2023-09-28 14:00:00 EDT,101.18,102.58,6,13,52,10.7,20.8,ERROR,24100,6,2259,21,18.5,9.50E-15,1.56E-02,,
102167,2023-09-28 15:00:00 EDT,101.1,102.5,8,16,48,10.1,21.5,ERROR,24100,6,1912,21.5,20.4,6.72E-15,2.01E-02,,
102227,2023-09-28 16:00:00 EDT,101.05,102.45,9,11,51,10.6,20.9,ERROR,24100,4,1457,21.7,20.9,3.52E-15,3.03E-02,,
102287,2023-09-28 17:00:00 EDT,101.02,102.42,8,16,51,11,21.3,ERROR,24100,6,1095,22,20.6,6.55E-16,8.23E-02,,
102347,2023-09-28 18:00:00 EDT,101,102.4,5,12,60,11.7,19.4,ERROR,24100,6,599,21.3,19.4,3.16E-15,3.00E-02,,
102407,2023-09-28 19:00:00 EDT,101,102.41,6,13,69,11,16.7,ERROR,24100,6,68,19.3,16.7,3.81E-15,2.62E-02,,
102467,2023-09-28 20:00:00 EDT,101.01,102.42,7,13,73,10.7,15.5,ERROR,24100,5,0,16.7,15.5,4.12E-15,2.51E-02,,
