,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
65327,2023-09-03 01:00:00 EDT,99.82,101.19,21,16,91,17.5,18.9,ERROR,24100,0,0,19.2,18.6,1.57E-15,4.52E-02,1.27E-14,1.27E-02
65387,2023-09-03 02:00:00 EDT,99.82,101.19,21,13,95,17.6,18.3,ERROR,24100,0,0,18.9,18.3,1.27E-15,5.10E-02,1.23E-14,1.30E-02
65447,2023-09-03 03:00:00 EDT,99.81,101.18,22,14,97,17.5,17.9,ERROR,24100,0,0,18.4,17.9,1.15E-15,5.42E-02,9.20E-15,1.56E-02
65507,2023-09-03 04:00:00 EDT,99.83,101.2,22,13,99,17.4,17.5,ERROR,24100,0,0,17.9,17.4,9.62E-16,6.02E-02,4.94E-15,2.61E-02
65567,2023-09-03 05:00:00 EDT,99.83,101.2,21,13,100,17,17,ERROR,24100,0,0,17.4,17,1.21E-15,5.29E-02,9.34E-16,6.77E-02
65627,2023-09-03 06:00:00 EDT,99.86,101.23,21,12,100,16.8,16.8,ERROR,24100,1,0,17.1,16.8,6.35E-16,8.58E-02,3.25E-16,1.20E-01
65687,2023-09-03 07:00:00 EDT,99.9,101.27,21,11,100,16.9,16.9,ERROR,19300,1,33,16.9,16.6,1.75E-15,4.79E-02,2.02E-16,1.55E-01
65747,2023-09-03 08:00:00 EDT,99.94,101.31,23,11,98,17.8,18.2,ERROR,16100,1,411,18.2,16.9,6.07E-15,2.03E-02,4.24E-16,9.91E-02
65807,2023-09-03 09:00:00 EDT,99.9,101.27,22,7,86,17.6,20,ERROR,19300,0,1029,20,18.2,9.40E-15,1.54E-02,2.67E-16,1.32E-01
65867,2023-09-03 10:00:00 EDT,99.88,101.25,23,12,78,18.2,22.2,ERROR,24100,0,1654,22.3,20,1.23E-14,1.30E-02,5.98E-16,8.61E-02
65927,2023-09-03 11:00:00 EDT,99.86,101.23,19,11,72,18.6,23.9,ERROR,24100,1,2201,23.9,22.2,1.35E-14,1.23E-02,1.10E-15,5.63E-02
65987,2023-09-03 12:00:00 EDT,99.87,101.23,24,15,67,19,25.4,ERROR,24100,4,2616,25.4,23.6,1.37E-14,1.22E-02,,
