,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
225407,2023-12-23 04:00:00 EST,101.54,103.02,4,10,83,-12.1,-9.8,-15,24100,7,0,-9.6,-9.8,4.62E-16,9.65E-02,4.24E-16,9.89E-02
225467,2023-12-23 05:00:00 EST,101.51,102.99,5,12,83,-11.9,-9.4,-15,24100,7,0,-9.3,-9.8,5.06E-16,9.07E-02,4.44E-16,9.64E-02
225527,2023-12-23 06:00:00 EST,101.55,103.03,5,12,82,-11.5,-8.9,-15,24100,8,0,-8.9,-9.4,5.90E-16,8.40E-02,5.14E-16,9.16E-02
225587,2023-12-23 07:00:00 EST,101.52,103,6,13,81,-11.5,-8.8,-15,24100,8,0,-8.8,-9,7.14E-16,7.33E-02,4.27E-16,1.04E-01
225647,2023-12-23 08:00:00 EST,101.51,102.99,7,14,81,-11,-8.3,-14,24100,7,4,-8.3,-8.8,1.40E-15,4.85E-02,2.98E-16,1.33E-01
225707,2023-12-23 09:00:00 EST,101.52,103,6,12,80,-10.6,-7.8,-13,24100,7,76,-7.8,-8.3,2.30E-15,3.63E-02,2.08E-16,1.70E-01
225767,2023-12-23 10:00:00 EST,101.56,103.04,4,15,80,-9.8,-6.9,-13,24100,8,241,-6.9,-7.8,4.25E-15,2.50E-02,1.09E-16,2.24E-01
225827,2023-12-23 11:00:00 EST,101.52,103,7,13,77,-9.1,-5.7,-11,24100,8,460,-5.7,-6.9,4.50E-15,2.39E-02,2.93E-16,1.31E-01
225887,2023-12-23 12:00:00 EST,101.45,102.92,8,9,74,-8.9,-4.9,-9,24100,8,614,-4.9,-5.9,4.74E-15,2.31E-02,1.58E-16,1.86E-01
225947,2023-12-23 13:00:00 EST,101.42,102.89,6,8,71,-8.4,-4,-7,24100,8,576,-4,-4.9,3.81E-15,2.64E-02,2.75E-16,1.35E-01
226007,2023-12-23 14:00:00 EST,101.38,102.85,7,10,71,-8,-3.5,-7,24100,8,452,-3.5,-4.1,2.05E-15,3.94E-02,2.59E-16,1.42E-01
226067,2023-12-23 15:00:00 EST,101.39,102.86,7,9,73,-7.6,-3.4,-7,24100,8,332,-3.4,-3.6,8.27E-16,6.82E-02,,
