,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
80027,2023-09-13 06:00:00 EDT,99.87,101.24,23,8,100,16.3,16.3,ERROR,24100,8,0,17.1,16.3,8.04E-16,6.79E-02,3.89E-16,1.33E-01
80087,2023-09-13 07:00:00 EDT,99.91,101.29,23,8,100,14.6,14.6,ERROR,24100,8,5,16.2,14.6,6.81E-16,8.63E-02,3.32E-16,1.52E-01
80147,2023-09-13 08:00:00 EDT,99.96,101.34,22,8,100,15.4,15.4,ERROR,24100,3,227,15.4,14.6,3.86E-15,4.01E-02,2.75E-16,1.29E-01
80207,2023-09-13 09:00:00 EDT,99.94,101.32,23,10,88,15.3,17.3,ERROR,24100,1,873,17.3,15.4,9.45E-15,1.54E-02,2.13E-16,1.49E-01
80267,2023-09-13 10:00:00 EDT,99.95,101.32,24,13,75,14.4,18.9,ERROR,24100,1,1622,19.1,17.3,1.00E-14,1.48E-02,2.33E-16,1.45E-01
80327,2023-09-13 11:00:00 EDT,99.94,101.31,20,19,62,13.5,21,ERROR,24100,6,2171,21,18.9,1.13E-14,1.39E-02,2.96E-16,1.29E-01
80387,2023-09-13 12:00:00 EDT,99.95,101.32,24,19,63,12.8,20.1,ERROR,24100,5,2143,21.7,19.3,8.60E-15,1.64E-02,4.39E-16,1.07E-01
80447,2023-09-13 13:00:00 EDT,99.91,101.28,22,21,57,11.7,20.2,ERROR,24100,5,1976,20.9,19.8,8.46E-15,1.65E-02,2.59E-16,1.34E-01
80507,2023-09-13 14:00:00 EDT,99.9,101.27,23,19,57,11.5,20.3,ERROR,24100,5,2209,22,20.1,5.73E-15,2.10E-02,2.56E-16,1.38E-01
80567,2023-09-13 15:00:00 EDT,99.88,101.24,23,16,54,11.2,20.9,ERROR,24100,6,1352,21.5,20.4,5.92E-15,2.12E-02,4.00E-16,1.03E-01
80627,2023-09-13 16:00:00 EDT,99.89,101.26,22,23,55,10.3,19.6,ERROR,24100,7,1123,21.3,19.6,3.65E-15,3.06E-02,3.47E-16,1.15E-01
80687,2023-09-13 17:00:00 EDT,99.87,101.24,22,12,53,10.3,20.1,ERROR,24100,3,1363,20.9,19.5,8.81E-16,7.02E-02,,
