,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
258047,2024-01-14 20:00:00 EST,99.64,101.08,24,20,67,-12.3,-7.1,-14,24100,3,0,-6,-7.1,6.90E-16,7.60E-02,2024-01-15 08:00:00 EST
258107,2024-01-14 21:00:00 EST,99.74,101.19,24,19,70,-12.6,-8.1,-15,24100,1,0,-7.1,-8.2,1.12E-15,5.62E-02,1.09E-15
258167,2024-01-14 22:00:00 EST,99.86,101.31,24,21,69,-12.7,-8.1,-16,24100,1,0,-8,-8.4,6.29E-16,1.15E-01,5.87E-02
258227,2024-01-14 23:00:00 EST,99.93,101.38,24,19,66,-13.6,-8.3,-16,24100,7,0,-8,-8.4,2.92E-16,1.29E-01,
258287,2024-01-15 00:00:00 EST,99.93,101.37,25,10,68,-12.9,-8,-13,24100,8,0,-7.9,-8.3,4.36E-16,1.13E-01,
258347,2024-01-15 01:00:00 EST,99.96,101.41,22,26,69,-12.2,-7.5,-16,24100,8,0,-7.2,-8.1,8.68E-17,3.02E-01,
258407,2024-01-15 02:00:00 EST,100.03,101.48,21,17,69,-13.6,-8.9,-16,24100,7,0,-7.6,-8.9,1.55E-16,2.48E-01,
258467,2024-01-15 03:00:00 EST,100.12,101.57,21,13,71,-14.6,-10.3,-17,24100,7,0,-8.8,-10.4,6.63E-17,3.95E-01,
258527,2024-01-15 04:00:00 EST,100.15,101.6,23,16,69,-14.4,-9.8,-17,24100,7,0,-9.8,-10.3,4.34E-17,3.95E-01,
258587,2024-01-15 05:00:00 EST,100.2,101.66,24,12,70,-14.6,-10,-16,24100,8,0,-9.7,-10.1,1.13E-16,2.26E-01,
258647,2024-01-15 06:00:00 EST,100.23,101.69,21,16,70,-15.2,-10.6,-18,24100,8,0,-10,-10.7,2.59E-16,1.39E-01,
258707,2024-01-15 07:00:00 EST,100.29,101.75,22,16,70,-15.9,-11.4,-19,24100,5,0,-10.6,-11.4,5.17E-16,9.09E-02,
