,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
135467,2023-10-21 18:00:00 EDT,97.92,99.29,29,30,93,8.2,9.2,ERROR,24100,8,79,9.7,9.2,1.38E-16,1.96E-01,2023-10-22 06:00:00 EDT
135527,2023-10-21 19:00:00 EDT,97.97,99.34,29,30,91,7.3,8.7,ERROR,24100,8,1,9.2,8.7,1.35E-16,1.96E-01,1.19E-16
135587,2023-10-21 20:00:00 EDT,98.03,99.4,29,22,91,6.8,8.2,ERROR,24100,8,0,8.7,8.2,1.44E-16,1.88E-01,2.11E-01
135647,2023-10-21 21:00:00 EDT,98.05,99.42,29,31,86,5.6,7.8,ERROR,24100,8,0,8.2,7.8,1.42E-16,1.92E-01,
135707,2023-10-21 22:00:00 EDT,98.1,99.47,28,23,87,5.7,7.7,ERROR,24100,8,0,7.9,7.6,1.00E-16,2.49E-01,
135767,2023-10-21 23:00:00 EDT,98.13,99.5,28,32,90,5.7,7.2,ERROR,24100,8,0,7.8,7.2,1.14E-16,2.22E-01,
135827,2023-10-22 00:00:00 EDT,98.16,99.53,30,26,85,4.8,7.1,ERROR,24100,8,0,7.2,6.9,8.08E-17,2.69E-01,
135887,2023-10-22 01:00:00 EDT,98.19,99.56,30,25,89,4.8,6.6,ERROR,24100,8,0,7.2,6.6,6.11E-17,3.13E-01,
135947,2023-10-22 02:00:00 EDT,98.22,99.59,29,31,82,3.3,6.2,ERROR,24100,8,0,6.9,6.1,6.64E-17,3.00E-01,
136007,2023-10-22 03:00:00 EDT,98.27,99.65,29,28,84,3.2,5.7,ERROR,24100,8,0,6.2,5.7,9.22E-17,2.52E-01,
136067,2023-10-22 04:00:00 EDT,98.32,99.7,30,36,83,2.7,5.4,ERROR,24100,8,0,5.8,5.4,1.44E-16,1.87E-01,
136127,2023-10-22 05:00:00 EDT,98.4,99.78,29,29,91,3.4,4.7,ERROR,12900,8,0,5.4,4.7,1.38E-16,1.94E-01,
