,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
195287,2023-12-02 06:00:00 EST,100.18,101.61,0,14,97,-0.6,-0.2,-4,6400,8,0,0,-0.2,1.57E-15,5.68E-02,2023-12-02 18:00:00 EST
195347,2023-12-02 07:00:00 EST,100.23,101.66,35,14,98,-0.7,-0.4,-5,2400,5,0,-0.2,-0.5,2.08E-15,5.08E-02,3.19E-16
195407,2023-12-02 08:00:00 EST,100.28,101.71,35,14,98,-0.7,-0.5,-5,1600,5,15,-0.3,-0.5,2.59E-15,4.47E-02,1.17E-01
195467,2023-12-02 09:00:00 EST,100.33,101.76,34,15,97,-1.1,-0.6,-5,4800,6,173,-0.4,-0.6,3.11E-15,3.87E-02,
195527,2023-12-02 10:00:00 EST,100.38,101.81,35,14,95,-1.4,-0.8,-5,3200,6,243,-0.4,-0.8,3.62E-15,3.27E-02,
195587,2023-12-02 11:00:00 EST,100.38,101.81,34,14,95,-1.2,-0.4,-5,6400,7,492,-0.4,-0.8,3.29E-15,2.97E-02,
195647,2023-12-02 12:00:00 EST,100.35,101.78,35,14,93,-1.2,-0.2,-4,16100,8,551,-0.2,-0.8,1.84E-15,4.09E-02,
195707,2023-12-02 13:00:00 EST,100.35,101.78,33,9,91,-0.9,0.4,ERROR,24100,8,794,0.4,-0.6,1.23E-15,5.25E-02,
195767,2023-12-02 14:00:00 EST,100.38,101.81,32,9,89,-0.9,0.7,ERROR,24100,8,603,0.8,0.3,6.25E-16,8.17E-02,
195827,2023-12-02 15:00:00 EST,100.4,101.83,28,8,92,-0.3,0.9,ERROR,24100,8,325,0.9,0.7,3.74E-16,1.06E-01,
195887,2023-12-02 16:00:00 EST,100.45,101.88,27,7,94,-0.2,0.8,ERROR,24100,6,201,0.9,0.8,2.62E-16,1.32E-01,
195947,2023-12-02 17:00:00 EST,100.53,101.96,27,7,95,-0.2,0.6,ERROR,24100,6,9,0.8,0.3,5.67E-16,8.50E-02,
