,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
247427,2024-01-07 11:00:00 EST,99.34,100.79,6,13,85,-9.3,-7.2,-13,1600,5,517,-7.2,-7.8,1.20E-15,6.19E-02,2024-01-07 23:00:00 EST
247487,2024-01-07 12:00:00 EST,99.31,100.76,3,15,82,-9.2,-6.7,-13,3200,6,862,-6.5,-7.3,1.55E-15,5.05E-02,1.66E-16
247547,2024-01-07 13:00:00 EST,99.27,100.71,4,17,82,-9,-6.4,-13,4800,8,600,-6.3,-7.1,8.87E-16,8.25E-02,1.79E-01
247607,2024-01-07 14:00:00 EST,99.31,100.75,2,16,81,-8.7,-5.9,-12,3200,8,580,-5.9,-6.6,9.05E-16,7.43E-02,
247667,2024-01-07 15:00:00 EST,99.38,100.82,0,14,81,-8.5,-5.8,-11,24100,8,339,-5.8,-6.1,8.43E-16,6.97E-02,
247727,2024-01-07 16:00:00 EST,99.47,100.91,4,7,82,-8.2,-5.7,-9,24100,8,177,-5.6,-5.9,2.54E-16,1.34E-01,
247787,2024-01-07 17:00:00 EST,99.56,101,31,8,84,-7.9,-5.6,-9,24100,8,28,-5.5,-5.8,2.08E-16,1.50E-01,
247847,2024-01-07 18:00:00 EST,99.66,101.11,30,13,82,-7.9,-5.2,-10,24100,8,0,-5.1,-5.6,1.99E-16,1.54E-01,
247907,2024-01-07 19:00:00 EST,99.8,101.25,30,14,78,-8.6,-5.4,-11,24100,8,0,-5.3,-5.4,1.86E-16,1.61E-01,
247967,2024-01-07 20:00:00 EST,99.91,101.36,28,16,80,-8.3,-5.5,-11,24100,8,0,-5.4,-5.6,1.38E-16,1.95E-01,
248027,2024-01-07 21:00:00 EST,99.99,101.44,29,13,82,-8.3,-5.7,-11,24100,8,0,-5.5,-5.7,2.19E-16,1.53E-01,
248087,2024-01-07 22:00:00 EST,100.09,101.54,26,10,82,-8.4,-5.9,-10,24100,8,0,-5.7,-5.9,2.05E-16,1.54E-01,
