,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
255287,2024-01-12 22:00:00 EST,99.63,101.07,7,32,72,-10.2,-5.9,-14,24100,8,0,-5.9,-6.3,3.38E-15,8.99E-02,2024-01-13 10:00:00 EST
255347,2024-01-12 23:00:00 EST,99.52,100.96,7,39,88,-8.5,-6.8,-16,800,8,0,-5.8,-6.8,4.11E-15,2.76E-02,2.18E-15
255407,2024-01-13 00:00:00 EST,99.1,100.54,7,43,90,-8.1,-6.7,-17,800,ERROR,0,-6.1,-6.9,3.71E-15,3.10E-02,6.46E-02
255467,2024-01-13 01:00:00 EST,98.78,100.21,7,45,91,-6.9,-5.6,-15,3200,8,0,-5.6,-6.9,3.32E-15,3.44E-02,
255527,2024-01-13 02:00:00 EST,98.63,100.05,7,36,92,-6.5,-5.4,-14,1600,4,0,-5.3,-6.4,2.93E-15,3.79E-02,
255587,2024-01-13 03:00:00 EST,98.4,99.82,7,30,93,-6.1,-5.2,-13,600,ERROR,0,-5.1,-5.5,2.53E-15,4.13E-02,
255647,2024-01-13 04:00:00 EST,98.28,99.7,6,20,92,-5.9,-4.8,-11,3200,6,0,-4.8,-5.2,2.14E-15,4.48E-02,
255707,2024-01-13 05:00:00 EST,98.12,99.54,5,30,94,-5.8,-5,-13,2400,5,0,-4.8,-5,1.75E-15,4.82E-02,
255767,2024-01-13 06:00:00 EST,97.84,99.25,6,43,94,-5.6,-4.7,-14,2400,5,0,-4.7,-5.1,1.35E-15,5.16E-02,
255827,2024-01-13 07:00:00 EST,97.66,99.07,6,32,95,-4.5,-3.8,-12,1200,ERROR,0,-3.8,-5,9.62E-16,5.66E-02,
255887,2024-01-13 08:00:00 EST,97.48,98.88,6,34,95,-3.7,-3.1,-11,1600,5,1,-3.1,-4.4,9.12E-16,6.47E-02,
255947,2024-01-13 09:00:00 EST,97.34,98.74,7,34,96,-2.3,-1.7,-9,2400,5,60,-1.7,-3.4,4.07E-16,1.09E-01,
