,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
196907,2023-12-03 09:00:00 EST,100.06,101.49,6,29,90,-2.5,-1.1,-8,24100,8,50,-1,-1.1,3.55E-16,1.12E-01,2023-12-03 21:00:00 EST
196967,2023-12-03 10:00:00 EST,99.97,101.4,5,31,93,-2.2,-1.2,-8,24100,8,82,-1.1,-1.2,1.87E-16,1.71E-01,9.84E-16
197027,2023-12-03 11:00:00 EST,99.89,101.32,5,21,94,-1.9,-1.1,-7,12900,8,91,-1.1,-1.2,8.92E-16,8.00E-02,5.48E-02
197087,2023-12-03 12:00:00 EST,99.73,101.15,6,26,96,-1.4,-0.8,-7,16100,8,137,-0.8,-1.1,8.02E-16,6.66E-02,
197147,2023-12-03 13:00:00 EST,99.61,101.03,6,24,97,-1.1,-0.6,-7,9700,8,199,-0.6,-0.8,1.04E-15,5.47E-02,
197207,2023-12-03 14:00:00 EST,99.48,100.9,6,22,97,-0.9,-0.5,-6,9700,8,132,-0.5,-0.6,1.03E-15,5.47E-02,
197267,2023-12-03 15:00:00 EST,99.38,100.8,6,23,97,-0.8,-0.4,-6,9700,8,85,-0.4,-0.6,1.02E-15,5.47E-02,
197327,2023-12-03 16:00:00 EST,99.28,100.7,5,26,98,-0.7,-0.3,-6,6400,8,31,-0.3,-0.4,1.02E-15,5.48E-02,
197387,2023-12-03 17:00:00 EST,99.16,100.58,6,28,98,-0.6,-0.3,-7,6400,8,0,-0.3,-0.4,1.01E-15,5.48E-02,
197447,2023-12-03 18:00:00 EST,99.08,100.5,6,30,98,-0.4,-0.2,-7,9700,8,0,-0.2,-0.3,1.00E-15,5.48E-02,
197507,2023-12-03 19:00:00 EST,99.02,100.43,6,25,98,-0.4,-0.1,-6,8100,8,0,-0.1,-0.2,9.97E-16,5.48E-02,
197567,2023-12-03 20:00:00 EST,98.98,100.39,6,20,98,-0.3,-0.1,-5,6400,8,0,0,-0.1,9.91E-16,5.48E-02,
