,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
27947,2023-08-08 02:00:00 EDT,98.6,99.95,9,4,99,18.4,18.6,ERROR,9700,8,0,18.6,17.9,1.22E-15,5.81E-02,2023-08-08 14:00:00 EDT
28007,2023-08-08 03:00:00 EDT,98.61,99.96,23,9,100,18.5,18.6,ERROR,8100,8,0,18.7,18.4,1.44E-15,4.55E-02,9.08E-16
28067,2023-08-08 04:00:00 EDT,98.64,99.99,24,12,100,18.1,18.1,ERROR,1600,2,0,18.6,18.1,6.94E-16,8.86E-02,6.99E-02
28127,2023-08-08 05:00:00 EDT,98.65,100,24,13,100,18,18,ERROR,2400,3,0,18.1,18,4.53E-16,9.52E-02,
28187,2023-08-08 06:00:00 EDT,98.67,100.02,26,13,100,18,18,ERROR,2400,5,0,18,18,4.58E-16,9.70E-02,
28247,2023-08-08 07:00:00 EDT,98.7,100.06,26,6,100,18.2,18.2,ERROR,16100,8,57,18.2,18,3.35E-16,1.25E-01,
28307,2023-08-08 08:00:00 EDT,98.74,100.1,23,11,99,18.5,18.6,ERROR,12900,8,213,18.7,18.1,6.39E-16,8.31E-02,
28367,2023-08-08 09:00:00 EDT,98.76,100.12,23,10,94,18.7,19.8,ERROR,24100,8,379,19.8,18.6,1.19E-15,7.30E-02,
28427,2023-08-08 10:00:00 EDT,98.79,100.15,24,9,93,19.1,20.3,ERROR,24100,8,907,20.7,19.1,4.24E-15,2.73E-02,
28487,2023-08-08 11:00:00 EDT,98.82,100.18,25,12,91,18.8,20.3,ERROR,24100,8,1095,20.5,20.2,2.40E-15,3.58E-02,
28547,2023-08-08 12:00:00 EDT,98.79,100.15,27,8,90,19.1,20.8,ERROR,24100,8,845,20.8,20.3,2.25E-15,4.48E-02,
28607,2023-08-08 13:00:00 EDT,98.78,100.13,30,18,87,18.9,21.1,ERROR,24100,8,565,21.3,20.8,3.55E-15,2.88E-02,
