,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
95567,2023-09-24 01:00:00 EDT,100.99,102.39,4,13,95,11.1,11.8,ERROR,24100,7,0,12.8,11.8,7.10E-15,1.81E-02,2023-09-24 13:00:00 EDT
95627,2023-09-24 02:00:00 EDT,100.98,102.37,4,13,96,11.3,11.8,ERROR,24100,5,0,12.4,11.8,9.45E-15,1.52E-02,1.11E-14
95687,2023-09-24 03:00:00 EDT,100.96,102.35,3,13,97,11,11.4,ERROR,24100,6,0,11.9,11.3,6.70E-15,1.91E-02,1.39E-02
95747,2023-09-24 04:00:00 EDT,100.94,102.33,5,13,100,11.2,11.2,ERROR,24100,5,0,11.6,10.9,7.25E-15,1.78E-02,
95807,2023-09-24 05:00:00 EDT,100.94,102.34,5,14,98,10,10.3,ERROR,24100,4,0,12,10.3,5.88E-15,2.02E-02,
95867,2023-09-24 06:00:00 EDT,100.95,102.35,2,13,99,10.1,10.1,ERROR,24100,2,0,11,9.8,8.47E-15,1.62E-02,
95927,2023-09-24 07:00:00 EDT,100.93,102.33,3,14,100,11,11.1,ERROR,24100,2,0,12,10.1,4.19E-15,2.77E-02,
95987,2023-09-24 08:00:00 EDT,100.96,102.36,3,13,98,11.7,12,ERROR,24100,1,206,12,10.8,3.63E-15,2.74E-02,
96047,2023-09-24 09:00:00 EDT,100.97,102.37,3,19,87,12.7,14.9,ERROR,24100,1,810,14.9,12.1,5.72E-15,2.10E-02,
96107,2023-09-24 10:00:00 EDT,100.98,102.37,4,21,75,13.2,17.6,ERROR,24100,1,1430,17.7,15.1,1.02E-14,1.46E-02,
96167,2023-09-24 11:00:00 EDT,100.96,102.35,6,19,68,13.5,19.4,ERROR,24100,1,1969,19.5,17.7,1.20E-14,1.32E-02,
96227,2023-09-24 12:00:00 EDT,100.89,102.28,8,18,62,13.8,21.2,ERROR,24100,2,2354,21.6,19.4,1.20E-14,1.31E-02,
