,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
218867,2023-12-18 15:00:00 EST,97.25,98.62,27,19,100,5.7,5.7,ERROR,16100,8,183,5.8,5.5,2.11E-16,1.50E-01,2023-12-19 03:00:00 EST
218927,2023-12-18 16:00:00 EST,97.31,98.68,26,20,100,4.9,4.9,ERROR,24100,8,48,5.7,4.9,2.95E-16,1.24E-01,5.45E-16
218987,2023-12-18 17:00:00 EST,97.47,98.85,25,20,99,4.6,4.7,ERROR,24100,8,8,5.2,4.7,1.43E-16,2.02E-01,1.36E-01
219047,2023-12-18 18:00:00 EST,97.57,98.95,26,17,100,4.3,4.4,ERROR,16100,8,0,4.7,4.3,1.86E-16,1.78E-01,
219107,2023-12-18 19:00:00 EST,97.71,99.09,27,19,99,4.4,4.5,ERROR,11300,8,0,4.5,4.4,4.26E-16,1.25E-01,
219167,2023-12-18 20:00:00 EST,97.78,99.16,29,21,99,4.3,4.4,ERROR,11300,8,0,4.5,4.4,4.64E-16,1.02E-01,
219227,2023-12-18 21:00:00 EST,97.89,99.27,26,14,100,4,4,ERROR,12900,8,0,4.4,4,4.69E-16,1.43E-01,
219287,2023-12-18 22:00:00 EST,98.08,99.47,29,28,96,2.3,2.9,ERROR,6400,8,0,4.2,2.9,1.77E-16,1.78E-01,
219347,2023-12-18 23:00:00 EST,98.23,99.62,28,15,98,1.1,1.3,ERROR,12900,8,0,4,1.3,5.85E-16,9.56E-02,
219407,2023-12-19 00:00:00 EST,98.36,99.75,30,14,99,0.1,0.3,ERROR,3200,6,0,1.6,0.3,3.41E-16,1.48E-01,
219467,2023-12-19 01:00:00 EST,98.47,99.87,33,23,96,-0.7,-0.1,-6,8100,8,0,1.1,-0.1,3.07E-16,1.62E-01,
219527,2023-12-19 02:00:00 EST,98.62,100.02,33,28,93,-1.9,-0.9,-7,3200,7,0,0.2,-1,4.70E-16,1.11E-01,
