,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
255887,2024-01-13 08:00:00 EST,97.48,98.88,6,34,95,-3.7,-3.1,-11,1600,5,1,-3.1,-4.4,9.12E-16,6.47E-02,2024-01-13 20:00:00 EST
255947,2024-01-13 09:00:00 EST,97.34,98.74,7,34,96,-2.3,-1.7,-9,2400,5,60,-1.7,-3.4,4.07E-16,1.09E-01,2.16E-16
256007,2024-01-13 10:00:00 EST,97.22,98.62,7,30,95,-1.6,-0.9,-8,8100,8,239,-0.9,-2.9,2.18E-15,6.46E-02,1.65E-01
256067,2024-01-13 11:00:00 EST,97.13,98.53,7,28,96,-1.5,-1,-8,4800,8,329,-0.9,-1.5,1.47E-15,6.93E-02,
256127,2024-01-13 12:00:00 EST,97.08,98.48,13,12,97,-1.5,-1.1,-5,1600,4,375,-0.9,-1.2,1.51E-15,4.71E-02,
256187,2024-01-13 13:00:00 EST,97.06,98.45,21,9,99,-0.7,-0.5,-4,4000,6,343,-0.5,-1.2,2.35E-15,3.79E-02,
256247,2024-01-13 14:00:00 EST,97.08,98.47,22,24,84,-0.7,1.6,ERROR,19300,8,328,1.7,-1.2,9.10E-16,6.69E-02,
256307,2024-01-13 15:00:00 EST,97.17,98.56,21,29,78,-1.9,1.6,ERROR,24100,7,361,1.9,1.6,4.64E-16,9.37E-02,
256367,2024-01-13 16:00:00 EST,97.29,98.68,22,26,77,-2.6,0.9,ERROR,24100,7,222,1.5,0.9,3.58E-16,1.15E-01,
256427,2024-01-13 17:00:00 EST,97.37,98.77,23,37,73,-4.1,0.2,ERROR,24100,8,14,0.9,0.2,1.95E-16,1.58E-01,
256487,2024-01-13 18:00:00 EST,97.45,98.85,22,27,74,-4.4,-0.2,-6,24100,8,0,0.2,-0.3,1.67E-16,1.93E-01,
256547,2024-01-13 19:00:00 EST,97.53,98.93,22,28,77,-4.2,-0.7,-7,6400,8,0,-0.2,-0.7,2.83E-16,1.34E-01,
