,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
59987,2023-08-30 08:00:00 EDT,99.13,100.49,12,4,100,17.4,17.5,ERROR,6400,8,65,17.5,17.1,9.08E-16,6.54E-02,2023-08-30 20:00:00 EDT
60047,2023-08-30 09:00:00 EDT,99.1,100.46,1,5,93,17.9,19.1,ERROR,6400,8,198,19.1,17.6,5.23E-16,9.68E-02,1.03E-15
60107,2023-08-30 10:00:00 EDT,99.12,100.48,0,11,94,17.1,18.1,ERROR,12900,8,348,19.1,17.8,6.04E-16,9.34E-02,5.81E-02
60167,2023-08-30 11:00:00 EDT,99.13,100.49,33,18,96,16.7,17.3,ERROR,2400,8,155,18.2,17.3,6.02E-16,9.41E-02,
60227,2023-08-30 12:00:00 EDT,99.19,100.56,35,29,95,15.1,15.8,ERROR,6400,8,427,18.2,15.8,1.70E-15,5.01E-02,
60287,2023-08-30 13:00:00 EDT,99.21,100.57,34,26,87,16,18.1,ERROR,24100,7,1592,18.1,15.8,3.81E-15,2.73E-02,
60347,2023-08-30 14:00:00 EDT,99.25,100.61,32,26,78,15.6,19.6,ERROR,24100,7,1744,19.7,18.4,4.98E-15,2.34E-02,
60407,2023-08-30 15:00:00 EDT,99.32,100.68,31,31,68,14.2,20.2,ERROR,24100,6,2660,20.8,19.5,2.77E-15,3.36E-02,
60467,2023-08-30 16:00:00 EDT,99.39,100.76,32,42,68,13.2,19.1,ERROR,24100,7,1154,20.9,18.6,1.95E-15,4.04E-02,
60527,2023-08-30 17:00:00 EDT,99.46,100.83,31,32,71,13,18.2,ERROR,24100,8,611,19.1,18.2,1.49E-15,5.03E-02,
60587,2023-08-30 18:00:00 EDT,99.54,100.91,34,36,73,12.6,17.4,ERROR,24100,7,616,18.1,16.8,7.52E-16,9.27E-02,
60647,2023-08-30 19:00:00 EDT,99.61,100.98,34,27,75,11.8,16.1,ERROR,24100,6,231,17.3,16.1,4.42E-16,1.03E-01,
