,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
188747,2023-11-27 17:00:00 EST,98.95,100.35,23,17,68,-3.9,1.3,ERROR,24100,7,6,1.5,1.3,1.74E-15,5.71E-02,2023-11-28 05:00:00 EST
188807,2023-11-27 18:00:00 EST,99.03,100.44,24,30,69,-4.1,1,ERROR,24100,7,0,1.3,1,6.27E-16,1.10E-01,1.77E-16
188867,2023-11-27 19:00:00 EST,99.05,100.46,24,16,74,-4,0.1,ERROR,24100,8,0,1.3,-0.1,1.31E-16,2.06E-01,1.67E-01
188927,2023-11-27 20:00:00 EST,99.02,100.43,24,16,72,-4.6,-0.2,-5,24100,8,0,0.4,-0.2,1.32E-16,2.07E-01,
188987,2023-11-27 21:00:00 EST,98.99,100.4,24,10,76,-4.2,-0.6,-4,24100,7,0,-0.2,-0.9,1.10E-15,1.31E-01,
189047,2023-11-27 22:00:00 EST,99.01,100.42,25,18,70,-5.5,-0.8,-6,24100,7,0,-0.5,-0.8,8.40E-16,1.77E-01,
189107,2023-11-27 23:00:00 EST,99.03,100.44,27,18,83,-4.4,-1.9,-7,12900,8,0,-0.5,-1.9,1.02E-16,2.42E-01,
189167,2023-11-28 00:00:00 EST,99.03,100.44,26,17,77,-6,-2.5,-8,12900,8,0,-1.6,-2.5,8.84E-17,2.53E-01,
189227,2023-11-28 01:00:00 EST,99.02,100.43,26,20,72,-6.8,-2.3,-8,24100,8,0,-2.1,-2.5,3.22E-16,1.23E-01,
189287,2023-11-28 02:00:00 EST,99.05,100.46,26,16,67,-8.3,-3,-8,24100,6,0,-2.3,-3,2.95E-16,1.34E-01,
189347,2023-11-28 03:00:00 EST,99.04,100.46,23,11,77,-7.9,-4.4,-9,24100,5,0,-2.9,-5.1,4.03E-16,1.05E-01,
189407,2023-11-28 04:00:00 EST,99.01,100.43,24,18,72,-8.7,-4.4,-10,24100,2,0,-4.2,-4.7,2.69E-16,1.31E-01,
