,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
254027,2024-01-12 01:00:00 EST,100.26,101.71,31,7,85,-8.4,-6.3,-10,16100,8,0,-6.2,-6.3,3.65E-16,1.08E-01,2024-01-12 13:00:00 EST
254087,2024-01-12 02:00:00 EST,100.41,101.86,30,12,77,-9.6,-6.2,-11,16100,8,0,-6.2,-6.3,3.37E-16,1.13E-01,7.14E-15
254147,2024-01-12 03:00:00 EST,100.54,102,25,5,85,-8.7,-6.6,-9,24100,7,0,-6.2,-6.6,3.22E-16,1.17E-01,1.85E-02
254207,2024-01-12 04:00:00 EST,100.59,102.05,28,6,84,-8.9,-6.6,-10,24100,8,0,-6.5,-6.7,2.98E-16,1.23E-01,
254267,2024-01-12 05:00:00 EST,100.62,102.08,25,7,84,-9.1,-6.8,-10,24100,7,0,-6.5,-6.8,6.93E-16,7.74E-02,
254327,2024-01-12 06:00:00 EST,100.66,102.12,28,7,85,-10,-7.8,-11,24100,7,0,-6.8,-8.2,9.51E-16,6.33E-02,
254387,2024-01-12 07:00:00 EST,100.88,102.35,25,10,82,-10.7,-8.2,-13,24100,6,0,-7.4,-8.4,1.62E-15,4.81E-02,
254447,2024-01-12 08:00:00 EST,100.91,102.38,29,7,83,-12.2,-9.9,-14,24100,2,7,-7.8,-10.2,3.28E-15,2.99E-02,
254507,2024-01-12 09:00:00 EST,100.91,102.38,0,8,78,-11.8,-8.6,-13,24100,2,352,-8.6,-10.4,6.68E-15,1.91E-02,
254567,2024-01-12 10:00:00 EST,100.97,102.44,2,5,70,-12.2,-7.6,-10,24100,2,876,-7.6,-8.6,8.77E-15,1.59E-02,
254627,2024-01-12 11:00:00 EST,100.97,102.43,0,3,66,-11.8,-6.5,-8,24100,4,1257,-6.3,-7.8,8.46E-15,1.63E-02,
254687,2024-01-12 12:00:00 EST,100.88,102.34,36,1,66,-11.4,-6.1,-7,24100,6,1256,-5.5,-6.6,9.03E-15,1.56E-02,
